# Données du deuxième détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
28734,35442369.357,24,122,18
28735,35443193.138,17,120,17
28736,35443848.286,22,124,17
28737,35444298.305,65,124,16
28738,35450423.289,44,122,17
28739,35450784.288,30,126,18
28740,35451319.152,15,119,18
28741,35452161.568,76,123,16
28742,35454322.819,251,127,17
28743,35457820.644,20,125,17
28744,35462794.037,18,120,18
28745,35463174.508,230,119,17
28746,35463932.611,80,121,16
28747,35466168.997,105,120,16
28748,35466752.137,81,122,16
28749,35470496.412,72,122,16
28750,35471174.051,29,127,16
28751,35471202.132,24,121,18
28752,35471541.062,44,122,16
28753,35472437.693,43,121,16
28754,35472723.451,54,122,16
28755,35473685.979,51,126,18
28756,35474648.770,22,119,18
28757,35475587.652,108,118,16
28758,35477107.420,52,125,16
28759,35480225.587,56,117,16
28760,35482038.701,15,127,17
28761,35482939.629,30,117,17
28762,35483353.571,23,136,17
28763,35486135.304,13,122,17
28764,35486386.528,19,119,18
28765,35486738.537,23,122,16
28766,35487863.574,14,127,17
28767,35488619.424,23,124,18
28768,35489021.925,32,120,17
28769,35491125.075,40,119,16
28770,35492922.856,72,120,17
28771,35493300.482,22,125,18
28772,35493454.656,53,119,17
28773,35493854.847,80,125,16
28774,35494033.858,19,119,18
28775,35495171.220,39,125,18
28776,35497613.014,44,131,16
28777,35499570.735,10,124,18
28778,35500705.680,22,124,17
28779,35501945.271,16,123,16
28780,35502898.924,19,124,18
28781,35504013.461,62,122,16
28782,35504303.761,28,124,17
28783,35505068.721,68,128,18
28784,35507160.283,18,128,17
28785,35507575.828,20,122,17
28786,35508314.317,10,125,17
28787,35508719.457,18,121,16
28788,35510673.307,19,115,17
28789,35511253.346,21,115,17
28790,35511579.374,24,122,16
28791,35513120.488,87,132,16
28792,35513343.367,17,120,16
28793,35514054.030,94,120,16
28794,35514475.541,22,124,16
28795,35515775.582,103,246,16
28796,35517071.283,19,133,17
28797,35519482.568,18,132,16
28798,35525599.437,36,125,18
28799,35525971.676,24,121,19
28800,35527596.877,64,120,17
28801,35528059.734,33,125,17
28802,35528608.431,20,126,17
28803,35529205.776,61,123,16
28804,35532345.181,36,115,16
28805,35533701.528,38,234,17
28806,35533965.153,28,117,18
28807,35538085.951,67,128,16
28808,35538272.643,67,123,16
28809,35539188.820,56,123,16
28810,35539858.271,36,125,17
28811,35539928.691,19,126,16
28812,35540611.954,14,125,18
28813,35540629.010,106,125,16
28814,35541361.806,21,116,16
28815,35542273.811,22,121,16
28816,35542783.865,85,122,16
28817,35542866.418,28,116,18
28818,35546237.016,27,121,17
28819,35546539.887,66,124,18
28820,35546860.430,35,119,17
28821,35548237.151,110,121,16
28822,35548337.063,31,122,17
28823,35549072.282,71,123,17
28824,35549208.607,96,121,16
28825,35550875.228,19,121,17
28826,35551417.200,41,126,16
28827,35554247.722,45,122,16
28828,35555036.647,72,125,16
28829,35556454.454,62,124,18
28830,35561296.849,60,116,16
28831,35563504.323,46,124,17
28832,35564426.522,42,123,17
28833,35565132.671,12,126,19
28834,35565141.271,52,122,16
28835,35567261.779,141,123,16
28836,35569187.220,25,121,19
28837,35569670.489,32,122,17
28838,35569698.702,241,122,16
28839,35569989.973,96,124,16
28840,35570680.683,33,124,17
28841,35571004.877,27,125,16
28842,35571408.296,63,118,16
28843,35573371.125,61,125,16
28844,35576540.259,65,121,16
28845,35578452.594,36,118,16
28846,35581276.135,15,127,16
28847,35583976.831,36,127,16
28848,35585603.978,19,120,16
28849,35586900.448,68,123,17
28850,35588546.164,26,116,17
28851,35588741.233,20,120,17
28852,35589674.883,53,114,19
28853,35591748.272,19,126,18
28854,35593117.969,18,124,17
28855,35593719.820,92,112,16
28856,35594982.414,28,123,17
28857,35596385.136,41,125,18
28858,35599801.488,40,121,17
28859,35600219.736,21,122,16
28860,35600357.859,46,119,16
28861,35601213.792,16,126,17
28862,35605135.645,22,123,17
28863,35607002.637,38,123,16
28864,35607417.901,29,123,17
28865,35607643.016,29,123,19
28866,35609250.570,39,126,17
28867,35612113.607,25,124,19
28868,35613205.433,197,119,16
28869,35613527.281,25,120,17
28870,35613967.489,44,115,16
28871,35616994.442,53,124,16
28872,35617292.767,42,125,16
28873,35617328.998,18,128,16
28874,35617557.701,15,120,17
28875,35618056.394,92,125,16
28876,35618962.068,25,118,17
28877,35619125.671,15,116,17
28878,35619825.081,67,125,16
28879,35619831.944,17,126,17
28880,35621022.807,34,124,18
28881,35621578.203,36,122,16
28882,35622347.650,15,119,16
28883,35625848.214,18,124,17
28884,35628945.788,11,115,19
28885,35630354.103,16,127,16
28886,35632314.317,21,116,16
28887,35632630.921,131,121,16
28888,35633090.046,50,123,16
28889,35633436.869,104,125,16
28890,35635487.686,70,122,16
28891,35635901.193,15,127,16
28892,35636067.127,57,120,16
28893,35636260.345,63,124,16
28894,35640067.626,27,130,17
28895,35640431.561,15,126,18
28896,35641682.693,43,128,16
28897,35642166.338,29,128,18
28898,35645916.902,41,121,17
28899,35646826.037,91,121,16
28900,35646902.149,14,127,18
28901,35646984.912,67,121,17
28902,35650712.087,17,124,18
28903,35650874.235,26,128,17
28904,35651283.007,111,120,16
28905,35651566.126,21,120,16
28906,35652026.978,17,119,17
28907,35653516.601,16,117,16
28908,35653899.402,20,125,16
28909,35654138.543,62,126,16
28910,35654395.539,17,120,17
28911,35654989.587,31,121,17
28912,35655141.182,14,124,18
28913,35655443.030,108,125,18
28914,35655981.076,62,119,18
28915,35657463.042,60,117,16
28916,35657737.693,89,129,18
28917,35659043.591,27,117,16
28918,35659170.922,85,119,16
28919,35659746.983,35,121,16
28920,35660275.712,14,122,17
28921,35661127.300,30,113,17
28922,35661368.235,14,120,18
28923,35661593.407,43,117,17
28924,35661915.370,37,120,18
28925,35662950.358,16,124,17
28926,35665066.267,75,122,16
28927,35666247.847,28,116,16
28928,35667382.156,43,122,18
28929,35669371.853,54,131,18
28930,35670311.452,77,120,18
28931,35671436.622,29,125,16
28932,35671558.956,13,125,16
28933,35673191.504,82,122,16
28934,35674165.009,85,125,16
28935,35678729.795,22,123,16
28936,35679588.426,20,123,18
28937,35679857.657,20,121,18
28938,35680499.279,36,118,16
28939,35681415.673,28,123,18
28940,35681512.287,19,116,16
28941,35682631.985,59,117,18
28942,35682889.939,162,127,16
28943,35683465.366,31,119,18
28944,35683824.197,29,117,16
28945,35684991.768,102,119,16
28946,35688810.361,55,118,18
28947,35692749.692,14,115,18
28948,35694205.643,22,118,16
28949,35694883.291,20,120,19
28950,35695298.186,14,125,17
28951,35695380.787,46,125,18
28952,35697149.528,38,120,18
28953,35698539.144,28,120,17
28954,35698858.795,125,116,18
28955,35700096.924,68,122,16
28956,35700631.894,80,125,16
28957,35703085.350,55,124,16
28958,35703609.139,11,127,17
28959,35705019.111,27,117,17
28960,35705958.962,32,123,18
28961,35706730.089,21,128,16
28962,35707398.169,119,124,17
28963,35708167.074,51,126,16
28964,35709009.199,54,124,16
28965,35714831.132,19,130,17
28966,35717790.674,36,118,16
28967,35718361.199,22,120,17
28968,35721211.527,22,123,17
28969,35722868.125,63,122,16
28970,35725371.783,78,128,16
28971,35726496.071,18,116,17
28972,35727252.050,22,120,17
28973,35728517.599,46,121,16
28974,35731552.360,36,124,17
28975,35732522.226,88,118,18
28976,35733227.809,23,119,18
28977,35735228.481,49,122,16
28978,35737730.841,16,118,18
28979,35737934.683,78,125,16
28980,35738184.083,49,122,16
28981,35739374.217,26,122,16
28982,35742089.143,47,120,18
28983,35745231.744,54,135,16
28984,35750464.636,15,114,16
28985,35750546.475,41,125,16
28986,35751779.126,15,125,17
28987,35752556.921,21,125,17
28988,35752849.216,66,123,16
28989,35752957.088,28,122,17
28990,35753608.084,30,120,17
28991,35757023.795,168,130,16
28992,35757558.521,16,112,17
28993,35759641.971,16,119,17
28994,35760280.959,22,125,17
28995,35761358.753,44,119,16
28996,35762132.595,108,125,16
28997,35762300.358,21,126,18
28998,35762629.265,38,125,16
28999,35762967.731,46,118,16
29000,35765621.574,55,127,16
29001,35766037.983,71,123,16
29002,35767517.414,21,119,17
29003,35768901.511,20,119,17
29004,35768914.337,44,116,16
29005,35770720.591,41,126,16
29006,35771992.063,30,118,16
29007,35774106.666,80,120,16
29008,35778726.472,56,115,16
29009,35780081.003,25,121,16
29010,35780608.367,19,122,16
29011,35781408.076,15,114,16
29012,35784303.495,98,124,16
29013,35784497.702,244,119,16
29014,35785682.067,73,120,17
29015,35793310.229,44,117,16
29016,35798992.314,16,130,16
29017,35800352.615,48,124,16
29018,35800810.194,65,123,16
29019,35800962.287,36,122,16
29020,35802543.990,22,123,16
29021,35802837.079,227,123,16
29022,35802941.400,15,123,16
29023,35802969.118,40,125,16
29024,35804063.749,20,124,16
29025,35806337.130,29,122,17
29026,35806359.742,101,115,16
29027,35808712.605,37,117,16
29028,35809770.958,35,119,16
29029,35809968.433,34,112,17
29030,35811307.470,25,128,17
29031,35812626.424,56,123,17
29032,35814156.104,50,123,17
29033,35815108.159,90,128,16
29034,35819149.535,14,115,18
29035,35820915.540,38,122,17
29036,35822438.393,18,126,18
29037,35822541.181,160,119,16
29038,35824291.333,16,125,16
29039,35826812.276,57,117,17
29040,35828263.986,98,123,16
29041,35828452.258,19,115,18
29042,35829841.499,36,122,18
29043,35833328.796,13,119,16
29044,35836930.071,61,123,17
29045,35838240.273,45,119,16
29046,35839753.584,22,113,18
29047,35840210.796,48,124,17
29048,35840923.789,41,122,17
29049,35842157.693,14,124,17
29050,35844269.534,146,119,18
29051,35846055.391,65,123,16
29052,35846545.484,19,124,17
29053,35847642.310,58,124,16
29054,35847713.794,19,125,17
29055,35849783.291,43,128,16
29056,35851844.246,60,124,16
29057,35852347.922,53,122,16
29058,35854560.297,51,117,18
29059,35855182.459,15,116,17
29060,35855337.092,29,127,17
29061,35855406.780,33,127,17
29062,35855686.031,69,120,16
29063,35857263.497,22,122,17
29064,35857660.538,43,122,17
29065,35863979.196,20,114,18
29066,35865997.471,17,124,16
29067,35871564.374,21,119,17
29068,35872454.348,26,118,16
29069,35874291.601,50,122,16
29070,35876824.195,51,120,17
29071,35877433.485,104,122,16
29072,35878778.908,59,123,16
29073,35880062.128,43,123,17
29074,35880518.272,13,116,16
29075,35881680.371,44,122,16
29076,35882582.416,88,120,16
29077,35882703.159,99,121,17
29078,35883966.032,14,124,18
29079,35884107.717,43,117,16
29080,35884247.734,51,120,16
29081,35884546.896,21,125,17
29082,35885926.158,60,236,17
29083,35886335.567,29,121,18
29084,35889262.224,16,131,17
29085,35889920.998,19,121,17
29086,35890104.217,48,120,16
29087,35894166.917,23,119,16
29088,35894425.826,40,125,16
29089,35894988.961,17,133,18
29090,35895265.541,22,123,16
29091,35896461.428,62,124,17
29092,35896678.899,20,138,16
29093,35897521.394,46,118,17
29094,35898050.507,17,119,17
29095,35900596.316,27,126,17
29096,35901731.691,94,119,16
29097,35902079.984,38,121,18
29098,35906890.530,11,126,18
29099,35908776.569,17,121,16
29100,35909480.437,114,116,16
29101,35909992.011,42,122,16
29102,35911840.289,102,116,16
29103,35913521.547,43,121,16
29104,35914371.698,18,123,17
29105,35914926.970,23,123,18
29106,35919688.842,25,126,18
29107,35920586.666,21,122,18
29108,35922254.300,61,120,16
29109,35924127.383,26,119,16
29110,35924154.005,47,128,16
29111,35926000.201,73,123,16
29112,35926619.467,13,125,17
29113,35928924.531,48,123,16
29114,35929346.979,68,122,16
29115,35930496.792,22,125,16
29116,35930803.910,21,128,16
29117,35930839.189,46,123,16
29118,35937811.444,67,117,16
29119,35939671.384,21,119,17
29120,35941904.074,10,125,18
29121,35943467.722,23,111,19
29122,35944630.200,21,124,17
29123,35945735.665,10,121,17
29124,35946815.189,25,119,16
29125,35947205.626,49,121,16
29126,35947848.299,16,120,18
29127,35951254.174,68,125,16
29128,35951438.932,25,122,16
29129,35952777.982,57,115,16
29130,35953803.333,23,122,18
29131,35954293.333,28,121,16
29132,35954379.928,29,119,18
29133,35954896.523,38,120,17
29134,35955867.099,120,114,16
29135,35956799.770,19,129,17
29136,35957852.764,29,120,17
29137,35957998.175,15,119,16
29138,35959753.417,18,122,17
29139,35961092.303,32,121,17
29140,35962065.303,60,118,16
29141,35965500.224,60,123,17
29142,35966768.155,103,132,18
29143,35967014.574,30,121,17
29144,35967289.941,58,119,16
29145,35969020.969,19,132,16
29146,35969202.777,41,122,17
29147,35969835.673,48,126,18
29148,35970290.313,14,121,16
29149,35972468.921,54,116,16
29150,35973637.921,75,114,16
29151,35973935.240,65,125,16
29152,35974095.408,18,124,16
29153,35975110.264,48,123,16
29154,35977459.031,21,124,18
29155,35981631.929,23,122,16
29156,35982424.924,61,128,16
29157,35983536.634,32,122,18
29158,35984479.741,75,119,16
29159,35985115.318,92,122,16
29160,35985659.096,18,119,17
29161,35986522.788,31,126,18
29162,35991092.074,46,121,16
29163,35991444.069,13,128,17
29164,35992571.587,19,118,18
29165,35992738.897,71,122,16
29166,35995361.378,32,124,17
29167,36001641.248,16,123,18
29168,36001903.140,95,125,16
29169,36004438.381,24,120,17
29170,36004923.222,41,124,18
29171,36009049.920,84,122,16
29172,36009125.514,11,129,18
29173,36009394.891,80,126,16
29174,36010224.240,28,117,16
29175,36013989.469,47,125,16
29176,36015898.913,23,129,16
29177,36016955.832,17,115,16
29178,36018688.901,53,118,16
29179,36019686.837,11,116,17
29180,36020206.533,23,122,16
29181,36020299.744,12,122,18
29182,36023338.688,35,116,17
29183,36023513.007,48,121,17
29184,36025134.530,62,124,16
29185,36025442.995,51,118,16
29186,36025648.050,23,123,17
29187,36026598.162,56,126,16
29188,36027043.413,13,124,17
29189,36029644.406,39,126,19
29190,36029836.715,14,121,18
29191,36033331.125,28,121,17
29192,36036718.740,64,124,16
29193,36037408.406,150,127,16
29194,36037597.626,37,118,17
29195,36039081.045,35,130,17
29196,36044875.226,16,116,18
29197,36047366.178,15,124,17
29198,36048230.011,16,127,16
29199,36051312.706,49,120,16
29200,36052598.728,18,135,16
29201,36052939.429,92,124,16
29202,36053994.581,23,130,16
29203,36053997.168,80,119,18
29204,36054522.984,65,125,16
29205,36055987.854,47,119,17
29206,36057674.558,34,118,17
29207,36059321.843,73,121,16
29208,36059892.595,23,113,18
29209,36061122.612,50,130,17
29210,36062969.820,11,125,18
29211,36063423.607,47,116,17
29212,36064003.657,68,122,16
29213,36065582.575,18,116,18
29214,36068801.753,12,129,18
29215,36068812.825,40,110,16
29216,36069070.060,54,126,16
29217,36072525.326,105,122,16
29218,36074586.394,57,124,16
29219,36077039.733,41,119,16
29220,36079301.958,40,117,16
29221,36080606.374,18,123,18
29222,36080926.408,52,113,16
29223,36083576.740,17,116,18
29224,36084100.181,13,113,17
29225,36085305.914,28,120,17
29226,36085384.933,45,121,16
29227,36085870.270,83,119,16
29228,36086016.147,42,117,16
29229,36086245.046,48,125,17
29230,36087450.154,22,124,16
29231,36087474.308,54,121,17
29232,36087543.085,21,121,17
29233,36087643.077,31,126,17
29234,36089138.812,71,124,16
29235,36089645.654,16,118,18
29236,36093214.851,17,122,17
29237,36096861.887,27,122,18
29238,36097235.076,20,125,18
29239,36097789.563,37,120,18
29240,36098046.514,114,123,18
29241,36098925.718,23,123,17
29242,36102472.660,12,123,16
29243,36104034.151,26,118,17
29244,36104727.752,25,121,16
29245,36104739.694,537,124,16
29246,36107567.060,17,131,16
29247,36111067.878,32,112,18
29248,36111334.514,17,121,18
29249,36111409.983,20,122,16
29250,36114333.673,30,122,18
29251,36115501.560,43,124,16
29252,36116143.341,31,126,17
29253,36116755.243,20,116,17
29254,36117696.123,22,118,17
29255,36119726.828,18,123,16
29256,36122208.637,41,117,16
29257,36126260.375,17,123,17
29258,36126585.570,47,126,17
29259,36130006.308,55,126,16
29260,36131623.783,36,118,17
29261,36132461.580,22,124,18
29262,36134530.484,58,120,16
29263,36135100.815,23,117,18
29264,36135483.947,38,120,16
29265,36136520.414,49,121,17
29266,36137049.507,26,124,17
29267,36139178.001,22,118,17
29268,36139333.597,26,121,16
29269,36141300.047,24,120,18
29270,36142592.118,46,126,16
29271,36143343.023,24,118,18
29272,36145075.317,23,126,17
29273,36147306.496,33,121,17
29274,36149558.663,15,120,17
29275,36149681.271,37,126,16
29276,36151923.367,19,118,17
29277,36153045.284,14,125,18
29278,36157063.311,38,129,19
29279,36158297.829,46,122,16
29280,36159688.038,18,127,16
29281,36161801.792,49,120,16
29282,36163469.776,61,128,16
29283,36168967.556,51,126,16
29284,36170549.191,19,121,18
29285,36171295.197,39,134,18
29286,36173881.242,68,123,16
29287,36174358.850,19,123,17
29288,36175145.937,24,118,18
29289,36179275.846,18,122,16
29290,36179564.987,26,119,18
29291,36181227.723,141,125,16
29292,36181301.142,12,115,18
29293,36182229.998,52,127,16
29294,36186811.893,98,120,18
29295,36187634.916,13,120,18
29296,36187947.457,28,122,17
29297,36188139.980,13,131,17
29298,36188429.322,49,122,16
29299,36189002.186,19,127,17
29300,36189117.673,27,125,16
29301,36190283.162,28,123,17
29302,36193299.719,22,122,18
29303,36194723.063,15,119,16
29304,36195491.236,41,124,16
29305,36197935.588,101,119,16
29306,36199484.863,37,121,16
29307,36199569.379,20,123,17
29308,36200332.959,38,127,18
29309,36206456.761,33,121,16
29310,36208164.032,40,122,16
29311,36208296.729,84,123,16
29312,36210808.338,47,119,16
29313,36212018.103,43,114,17
29314,36216167.560,20,123,16
29315,36216936.697,45,125,16
29316,36218499.879,46,122,17
29317,36219023.221,19,118,17
29318,36219710.971,44,122,17
29319,36219846.772,23,123,18
29320,36220256.690,16,115,18
29321,36221277.438,59,124,16
29322,36221328.745,36,124,16
29323,36222017.270,16,120,18
29324,36222449.511,41,120,17
29325,36222860.736,12,120,16
29326,36224415.680,14,122,17
29327,36224537.556,21,120,18
29328,36225150.199,243,117,16
29329,36225455.292,55,119,16
29330,36225947.884,15,121,19
29331,36227088.457,42,125,16
29332,36227380.152,14,121,17
29333,36229208.615,98,123,16
29334,36229761.567,25,122,17
29335,36231220.306,59,122,16
29336,36234127.965,120,126,16
29337,36235550.000,25,122,17
29338,36237005.628,58,119,16
29339,36237791.988,19,122,18
29340,36238072.336,70,124,18
29341,36238506.179,40,123,17
29342,36240172.084,23,129,17
29343,36240242.322,165,122,16
29344,36240590.319,136,125,16
29345,36241991.973,15,119,18
29346,36242123.702,49,121,16
29347,36244499.865,108,119,17
29348,36244944.897,15,116,17
29349,36246922.803,24,123,17
29350,36247101.837,29,129,19
29351,36248833.133,26,125,18
29352,36249451.473,36,124,18
