# Données du premier détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
29648,36473855.250,29,129,18
29649,36475065.435,26,125,17
29650,36475128.543,66,127,16
29651,36476442.782,61,128,16
29652,36477521.615,24,132,16
29653,36478394.776,43,125,16
29654,36478837.822,38,124,16
29655,36480705.635,65,130,16
29656,36481652.935,23,124,16
29657,36484221.538,42,131,17
29658,36484593.723,20,125,18
29659,36484714.145,43,127,16
29660,36485085.322,24,123,18
29661,36487254.729,32,124,17
29662,36487301.033,88,125,18
29663,36487577.782,119,125,16
29664,36488603.648,31,129,16
29665,36489322.718,21,123,18
29666,36490155.337,54,124,16
29667,36490283.576,26,121,18
29668,36491239.778,25,121,16
29669,36491328.149,57,125,18
29670,36492339.500,53,131,16
29671,36493809.622,59,131,16
29672,36494869.891,19,125,17
29673,36495599.525,53,128,18
29674,36495889.114,69,125,16
29675,36496617.416,17,124,17
29676,36497306.655,61,245,19
29677,36497735.213,66,127,16
29678,36499055.852,61,121,16
29679,36501747.206,15,122,17
29680,36502009.414,57,122,18
29681,36503246.271,90,126,17
29682,36505396.990,38,123,16
29683,36505924.444,54,124,16
29684,36506453.228,49,128,17
29685,36507861.489,17,120,17
29686,36510880.149,48,121,16
29687,36511870.370,189,120,16
29688,36512527.079,25,130,16
29689,36512594.143,18,120,18
29690,36514930.519,19,119,17
29691,36515646.759,24,122,18
29692,36516374.669,24,120,17
29693,36516489.607,26,120,16
29694,36518950.370,53,129,16
29695,36521033.322,58,121,16
29696,36526864.407,104,122,16
29697,36528160.525,101,122,16
29698,36529382.801,16,125,17
29699,36531585.528,29,122,18
29700,36535929.958,23,126,17
29701,36538461.244,41,125,17
29702,36538569.544,21,122,19
29703,36539734.667,37,122,18
29704,36540176.999,66,121,16
29705,36540436.477,51,124,16
29706,36542444.139,43,122,16
29707,36542956.402,45,122,16
29708,36543393.058,46,126,16
29709,36543477.272,24,121,19
29710,36544083.262,30,122,16
29711,36545043.981,21,120,18
29712,36545433.305,39,126,17
29713,36545935.725,252,119,16
29714,36546194.516,64,120,16
29715,36546221.059,24,122,17
29716,36546710.901,52,119,16
29717,36547869.927,69,119,16
29718,36548434.636,101,124,16
29719,36550726.261,20,119,16
29720,36551247.107,25,124,17
29721,36551828.879,22,124,17
29722,36552840.646,41,125,18
29723,36554099.196,61,122,16
29724,36554688.801,49,123,16
29725,36555902.090,18,321,17
29726,36558705.397,33,122,17
29727,36558936.860,27,126,18
29728,36559494.797,34,121,17
29729,36559509.676,40,122,16
29730,36560286.854,16,123,17
29731,36563580.696,64,125,16
29732,36565539.353,21,123,17
29733,36565698.248,16,122,16
29734,36568490.879,29,126,18
29735,36571889.936,50,119,16
29736,36572660.395,30,119,18
29737,36573675.553,45,128,16
29738,36573871.001,15,122,17
29739,36575588.605,20,122,18
29740,36577383.410,26,128,17
29741,36578913.073,20,122,19
29742,36579548.544,97,128,16
29743,36579625.187,26,124,17
29744,36579667.195,15,126,17
29745,36580265.085,50,132,16
29746,36580351.021,18,125,18
29747,36580839.531,52,132,16
29748,36583920.353,22,124,18
29749,36584434.128,45,135,16
29750,36586381.290,61,124,18
29751,36592076.014,25,124,17
29752,36593617.563,46,126,16
29753,36595118.725,21,123,18
29754,36595445.028,48,126,16
29755,36595715.442,62,125,16
29756,36595796.415,32,127,16
29757,36596336.105,30,124,17
29758,36597208.592,48,125,16
29759,36597466.088,90,125,18
29760,36597835.092,15,127,17
29761,36598736.204,25,131,18
29762,36600697.850,39,123,16
29763,36602078.362,16,128,17
29764,36602245.169,18,121,18
29765,36603327.027,82,122,16
29766,36605215.664,35,128,18
29767,36609733.603,49,125,17
29768,36610681.979,26,127,18
29769,36612386.588,21,125,17
29770,36615871.667,20,127,16
29771,36616064.234,16,125,17
29772,36616150.373,43,125,16
29773,36618628.858,37,127,16
29774,36618900.774,82,241,17
29775,36624558.843,22,119,16
29776,36625711.577,56,121,17
29777,36626072.837,46,123,17
29778,36626374.633,249,118,16
29779,36628617.256,26,119,16
29780,36629624.057,55,120,16
29781,36631117.929,25,123,18
29782,36631512.232,56,120,16
29783,36633018.380,42,122,17
29784,36634127.267,16,124,17
29785,36634452.727,69,118,16
29786,36638737.017,85,130,16
29787,36640232.881,39,123,17
29788,36642123.020,47,119,18
29789,36644379.724,50,121,16
29790,36654052.201,21,119,16
29791,36654124.420,16,122,17
29792,36654783.978,82,119,16
29793,36656216.286,232,120,16
29794,36657010.724,38,128,17
29795,36658180.365,45,123,16
29796,36660312.630,87,124,18
29797,36660732.363,112,123,16
29798,36660744.099,17,129,18
29799,36661003.573,17,122,19
29800,36661026.614,64,121,17
29801,36661560.739,45,125,16
29802,36661842.467,39,122,17
29803,36664480.867,76,121,16
29804,36664732.242,21,127,18
29805,36665316.819,66,121,18
29806,36665426.333,17,122,17
29807,36667136.575,15,122,17
29808,36667147.333,36,125,18
29809,36667659.951,18,123,17
29810,36668026.998,23,124,17
29811,36668304.758,47,123,16
29812,36668595.137,109,120,17
29813,36669737.879,41,120,16
29814,36670027.936,17,121,17
29815,36670129.713,36,122,16
29816,36676075.947,52,119,16
29817,36681179.519,80,120,16
29818,36681721.829,203,122,16
29819,36685224.421,37,124,18
29820,36685758.398,109,123,17
29821,36686089.251,38,124,18
29822,36686483.395,53,125,16
29823,36688252.365,55,240,16
29824,36688305.651,55,125,17
29825,36689557.562,45,123,16
29826,36692753.351,25,122,18
29827,36693791.653,29,127,17
29828,36694339.691,66,120,17
29829,36695815.932,90,122,16
29830,36696185.159,17,122,18
29831,36696960.012,50,124,16
29832,36697465.206,249,123,18
29833,36699647.510,26,123,16
29834,36701186.611,46,127,16
29835,36704842.825,19,124,17
29836,36705017.996,150,122,16
29837,36705863.483,104,130,18
29838,36707074.916,43,122,16
29839,36708571.632,21,126,17
29840,36709443.599,30,121,18
29841,36709809.844,20,123,16
29842,36709902.110,16,124,17
29843,36711317.785,20,124,16
29844,36711588.602,59,126,16
29845,36712467.317,19,126,17
29846,36714895.084,69,127,16
29847,36716024.727,16,127,18
29848,36716182.128,82,129,16
29849,36716797.218,17,127,18
29850,36718314.639,18,124,18
29851,36721439.301,17,126,17
29852,36723166.911,33,124,16
29853,36724302.667,109,127,18
29854,36724592.292,22,123,16
29855,36725891.354,20,127,17
29856,36728180.417,28,125,19
29857,36729810.085,97,124,16
29858,36730676.114,73,128,16
29859,36732729.385,109,128,16
29860,36732969.911,59,132,16
29861,36733888.931,19,122,18
29862,36734965.655,22,125,18
29863,36735684.916,37,122,16
29864,36736215.725,61,132,16
29865,36736567.698,27,119,19
29866,36740098.357,21,122,17
29867,36741076.467,82,128,19
29868,36743495.407,33,127,18
29869,36745195.468,55,128,16
29870,36745474.745,22,126,18
29871,36747265.394,26,125,16
29872,36748566.181,16,246,18
29873,36751932.347,16,127,16
29874,36758283.618,51,122,16
29875,36760620.627,18,123,17
29876,36760887.934,16,123,16
29877,36762583.644,37,126,16
29878,36763572.260,95,123,16
29879,36764269.884,56,123,16
29880,36766822.356,48,128,18
29881,36767003.867,22,121,17
29882,36767035.276,34,123,17
29883,36768208.898,62,123,16
29884,36770122.168,28,130,16
29885,36771356.538,16,120,18
29886,36776882.701,56,119,17
29887,36777051.730,59,123,16
29888,36777621.715,39,121,17
29889,36778803.477,34,119,16
29890,36782172.926,31,124,16
29891,36782878.923,101,117,16
29892,36783049.502,29,123,18
29893,36785154.845,52,122,16
29894,36786116.859,15,125,17
29895,36788473.363,18,123,17
29896,36788535.457,132,126,16
29897,36790562.412,56,125,16
29898,36790830.255,73,122,16
29899,36791100.106,25,122,17
29900,36791328.947,141,123,16
29901,36796355.471,46,124,16
29902,36797177.394,130,122,16
29903,36797859.312,17,121,18
29904,36798767.846,22,125,17
29905,36800240.013,20,122,17
29906,36800934.058,53,122,16
29907,36802760.437,59,124,16
29908,36803471.785,26,129,18
29909,36803860.305,27,121,16
29910,36804200.906,22,120,18
29911,36804755.474,19,123,17
29912,36804898.373,41,119,16
29913,36808294.627,26,121,17
29914,36809766.698,16,123,17
29915,36811050.434,25,117,18
29916,36811108.342,130,120,16
29917,36812612.748,42,123,16
29918,36813114.608,16,123,16
29919,36814791.600,19,123,17
29920,36815437.271,32,243,16
29921,36815878.973,59,123,16
29922,36816071.986,48,123,16
29923,36823233.756,29,122,16
29924,36824153.336,35,125,18
29925,36824312.833,22,122,16
29926,36824381.705,29,122,17
29927,36826011.595,31,124,17
29928,36826261.113,26,121,16
29929,36827358.177,76,122,16
29930,36828227.923,48,123,16
29931,36830749.495,43,125,16
29932,36830961.524,104,121,16
29933,36831249.288,15,127,18
29934,36831533.233,50,126,18
29935,36832202.857,51,123,16
29936,36833747.361,21,125,17
29937,36834097.959,144,121,16
29938,36836617.130,54,130,17
29939,36836725.863,59,121,16
29940,36837863.378,40,126,17
29941,36838348.481,23,120,17
29942,36838428.383,25,125,18
29943,36839089.013,59,131,16
29944,36840055.973,20,126,17
29945,36843018.130,17,135,17
29946,36844059.550,181,125,16
29947,36847142.600,59,125,17
29948,36849508.971,19,127,18
29949,36850859.399,27,125,17
29950,36850879.531,109,127,16
29951,36851380.778,21,125,17
29952,36852155.172,31,125,16
29953,36855233.152,21,128,18
29954,36857505.336,113,129,16
29955,36857840.970,32,121,17
29956,36858528.317,21,124,18
29957,36860834.494,112,134,16
29958,36863242.472,41,123,17
29959,36863362.365,61,129,16
29960,36865471.067,20,121,17
29961,36867796.686,24,121,17
29962,36868138.468,95,125,17
29963,36869528.950,36,121,16
29964,36869813.832,21,124,16
29965,36871790.195,97,122,16
29966,36873405.038,66,126,16
29967,36874786.229,144,124,16
29968,36875289.178,61,136,19
29969,36876740.887,31,237,18
29970,36877261.075,20,123,17
29971,36878463.594,17,121,16
29972,36878725.183,53,120,16
29973,36878931.728,50,120,16
29974,36879283.754,29,124,17
29975,36879553.222,18,120,17
29976,36880764.097,15,120,18
29977,36881566.764,57,124,17
29978,36881896.295,23,119,16
29979,36882278.389,87,119,16
29980,36885029.221,16,119,19
29981,36885521.728,35,123,17
29982,36886324.308,45,128,16
29983,36888495.278,19,124,18
29984,36892843.812,17,125,17
29985,36893591.549,22,123,18
29986,36893681.432,20,120,16
29987,36897718.908,61,123,16
29988,36898883.604,18,120,17
29989,36899454.688,101,121,18
29990,36900215.706,92,119,16
29991,36900448.152,46,122,18
29992,36901465.212,36,120,17
29993,36902061.400,16,120,16
29994,36902109.230,90,129,16
29995,36902290.582,21,123,16
29996,36903245.528,30,123,16
29997,36906189.290,52,127,17
29998,36906781.351,22,120,17
29999,36906999.696,20,123,16
30000,36908236.548,32,122,16
30001,36908386.309,32,126,16
30002,36918278.289,20,122,16
30003,36919083.425,168,122,16
30004,36919222.923,22,126,16
30005,36924291.054,61,120,16
30006,36924454.269,36,126,16
30007,36924993.486,39,122,16
30008,36927143.662,22,126,17
30009,36928786.013,57,122,16
30010,36930806.111,33,122,17
30011,36931473.404,20,123,17
30012,36932179.936,95,120,16
30013,36933078.694,57,120,16
30014,36933962.636,25,120,18
30015,36935314.748,20,122,19
30016,36937402.622,95,119,18
30017,36940581.300,32,119,16
30018,36941706.891,53,241,16
30019,36943723.670,15,123,18
30020,36943869.689,18,127,16
30021,36947084.579,37,119,16
30022,36947970.395,29,122,16
30023,36948453.422,24,122,16
30024,36948877.208,57,125,16
30025,36951293.724,18,123,17
30026,36952756.578,112,122,16
30027,36954558.553,17,125,17
30028,36955299.410,46,120,17
30029,36955676.522,36,122,19
30030,36958923.600,61,122,17
30031,36963971.233,95,131,16
30032,36967512.106,23,125,16
30033,36967632.223,51,128,16
30034,36967773.264,52,125,16
30035,36969064.081,232,122,16
30036,36974041.011,80,125,16
30037,36975105.809,49,122,16
30038,36979016.889,49,124,16
30039,36979813.419,27,124,17
30040,36981236.710,18,124,17
30041,36983845.197,20,122,17
30042,36984457.729,18,121,18
30043,36984931.890,104,134,16
30044,36987708.390,65,125,16
30045,36989027.385,22,128,17
30046,36992359.087,27,124,16
30047,36992735.376,16,127,18
30048,36993762.794,25,125,16
30049,36994577.150,24,127,17
30050,36995456.858,16,125,17
30051,36996108.376,66,124,16
30052,36996488.396,24,127,16
30053,36996643.118,19,124,16
30054,36997065.975,30,126,17
30055,36997416.001,16,127,17
30056,36997630.398,41,132,17
30057,37000220.176,42,125,17
30058,37001962.768,50,134,16
30059,37002605.104,40,123,18
30060,37002769.871,21,123,17
30061,37007282.421,34,131,18
30062,37008150.745,50,122,17
30063,37008625.612,97,126,16
30064,37008934.034,17,121,17
30065,37012569.842,92,121,16
30066,37014637.497,23,124,17
30067,37015116.372,19,243,17
30068,37015944.169,19,124,18
30069,37017286.658,16,124,18
30070,37019221.276,80,128,18
30071,37019375.848,52,122,16
30072,37020018.076,64,124,16
30073,37021217.031,53,123,16
30074,37023927.512,61,126,16
30075,37026650.252,80,122,17
30076,37026719.945,15,123,16
30077,37028573.590,42,127,16
30078,37029961.487,150,121,16
30079,37030128.934,78,127,16
30080,37032597.154,41,128,16
30081,37032987.612,29,120,17
30082,37034372.613,20,123,17
30083,37035922.328,90,123,16
30084,37037680.370,21,124,16
30085,37039237.540,33,120,16
30086,37039385.457,85,120,16
30087,37040379.956,21,124,18
30088,37040694.343,18,118,18
30089,37040770.333,49,119,16
30090,37041275.198,27,119,17
30091,37041800.583,62,123,17
30092,37042563.000,49,125,16
30093,37044124.645,32,122,17
30094,37045424.276,46,126,17
30095,37049075.741,31,122,17
30096,37049612.008,61,122,16
30097,37050620.476,193,123,16
30098,37050997.227,26,125,18
30099,37051150.172,55,122,17
30100,37052003.493,58,123,17
30101,37052400.723,28,125,18
30102,37052866.498,27,123,17
30103,37056166.807,33,120,16
30104,37057203.963,22,130,16
30105,37058421.151,36,122,16
30106,37060547.686,32,122,18
30107,37064015.579,19,123,17
30108,37066507.595,27,124,17
30109,37069009.647,24,120,17
30110,37069023.550,21,119,16
30111,37070282.885,97,125,18
30112,37071116.907,45,120,17
30113,37076358.131,21,121,16
30114,37077213.586,41,119,16
30115,37077385.934,25,122,17
30116,37080206.082,15,237,18
30117,37081142.063,97,125,16
30118,37083208.986,66,124,16
30119,37085875.357,61,123,16
30120,37086031.959,64,122,17
30121,37086493.503,23,126,16
30122,37086712.107,28,123,18
30123,37088982.495,27,122,16
30124,37089791.557,25,125,17
30125,37089805.121,46,122,16
30126,37090072.593,17,122,18
30127,37090321.158,53,121,16
30128,37091199.839,47,124,17
30129,37092910.955,32,126,17
30130,37093825.233,17,128,18
30131,37094371.258,31,125,16
30132,37094570.594,35,124,18
30133,37096378.097,27,127,18
30134,37097187.353,33,128,18
30135,37097299.139,35,130,18
30136,37098097.682,92,122,16
30137,37099950.829,21,126,16
30138,37101383.350,18,121,16
30139,37102432.852,54,122,16
30140,37102540.635,29,124,17
30141,37103344.736,45,129,17
30142,37104547.040,21,130,17
30143,37105561.874,57,126,16
30144,37105755.652,52,127,16
30145,37106725.718,109,123,16
30146,37106814.428,32,124,18
30147,37107440.848,49,127,16
30148,37109850.075,32,124,17
30149,37110609.409,242,134,16
30150,37111821.128,43,124,16
30151,37112030.781,20,131,17
30152,37112920.418,16,124,18
30153,37113674.222,33,132,17
30154,37113987.875,52,122,16
30155,37114495.910,104,125,16
30156,37114625.832,20,132,17
30157,37114651.383,28,125,19
30158,37115189.918,18,125,16
30159,37116011.362,59,122,16
30160,37116732.086,23,121,17
30161,37117136.566,30,124,17
30162,37117607.479,23,123,16
30163,37119565.933,16,124,16
30164,37120343.819,16,127,17
30165,37124879.660,17,242,18
30166,37124988.834,28,120,19
30167,37126777.034,42,125,16
30168,37130276.862,33,121,16
30169,37135495.893,20,120,18
30170,37139239.843,81,120,16
30171,37139685.330,43,124,16
30172,37140756.713,92,121,16
30173,37142194.072,19,120,18
30174,37144078.230,26,123,16
30175,37145273.730,61,122,16
30176,37145939.043,45,119,16
30177,37147948.119,28,120,16
30178,37148129.604,55,131,16
30179,37149374.458,53,121,16
30180,37150076.970,26,122,18
30181,37150206.277,23,125,16
30182,37151347.359,19,123,18
30183,37151784.419,52,123,17
30184,37152256.743,22,125,17
30185,37152576.914,80,122,18
30186,37154067.583,29,120,18
30187,37154617.731,48,120,16
30188,37155410.685,17,123,17
30189,37157081.934,32,120,16
30190,37160846.594,101,123,17
30191,37164840.968,21,122,17
30192,37167386.200,24,119,16
30193,37168454.207,82,123,16
30194,37171775.941,30,127,18
30195,37172044.913,41,120,18
30196,37173335.514,61,123,18
30197,37173468.720,95,122,16
30198,37174550.089,87,127,16
30199,37179039.837,143,123,18
30200,37181967.839,24,122,18
30201,37182456.441,20,127,17
30202,37187135.425,16,123,17
30203,37189217.559,26,123,16
30204,37189336.339,20,121,16
30205,37190357.001,32,125,17
30206,37190726.971,73,122,18
30207,37194543.181,19,123,16
30208,37194881.174,45,126,16
30209,37195769.369,23,122,16
30210,37195918.755,25,122,18
30211,37196537.292,16,120,17
30212,37197236.480,20,123,17
30213,37200480.155,101,120,16
30214,37200713.693,16,238,18
30215,37201765.354,85,119,16
30216,37203438.829,82,119,16
30217,37203467.686,42,124,17
30218,37203961.356,112,119,16
30219,37204730.669,19,124,18
30220,37205480.146,52,122,16
30221,37206905.715,18,126,17
30222,37208305.751,54,122,16
30223,37208753.715,19,122,17
30224,37208956.760,19,126,18
30225,37215343.358,30,121,16
30226,37215470.683,72,122,17
30227,37216731.482,48,130,16
30228,37217432.942,19,122,16
30229,37219744.582,27,125,16
30230,37224165.222,36,132,18
30231,37224982.094,37,126,19
30232,37225155.057,31,127,17
30233,37228488.570,25,124,18
30234,37229342.468,32,125,18
30235,37229763.677,109,125,16
30236,37234949.343,23,122,16
30237,37235119.726,17,124,18
30238,37236349.404,20,121,18
30239,37237084.534,37,133,17
30240,37237467.607,16,121,18
30241,37239641.080,43,123,16
30242,37240128.303,132,122,16
30243,37241543.711,51,126,19
30244,37242195.139,17,128,18
30245,37243764.545,50,126,16
30246,37244392.648,109,127,16
30247,37245162.373,87,125,16
30248,37246101.171,49,128,16
30249,37247586.806,40,125,16
30250,37252065.223,154,124,16
30251,37253296.099,87,129,16
30252,37253706.375,134,124,16
30253,37254831.769,45,131,18
30254,37256423.836,25,128,19
30255,37262278.522,33,131,18
30256,37263282.447,21,125,18
30257,37263863.884,55,126,16
30258,37266912.312,17,127,16
30259,37267451.696,43,125,16
30260,37267468.872,20,125,18
30261,37269688.434,33,123,18
30262,37270238.187,53,124,18
30263,37271255.873,15,237,16
30264,37271894.860,104,122,16
30265,37273115.754,17,120,19
